arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/261.JPG,0,0.5170081853866577,0.4363636363636363,clean,0.72,0.14,"The flagged linear feature on the capsule surface is consistent with the normal specular highlight or seam line seen on softgel capsules; the variation in color appearance across capsules is due to differing light angles on the translucent gelatin shell, not a manufacturing defect.",escalate,True,1380,369,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/286.JPG,0,0.6819954514503479,0.6,clean,0.82,0.09000000000000002,"The flagged appearances are consistent with specular highlights and the natural translucency of gelatin softgel capsules showing the oil fill through the shell. The bright green edges and darker brown centers are expected optical artifacts from the curved, glossy surface under directional lighting, not surface defects or contamination. All capsules appear uniformly shaped with no visible cracks, dents, leaks, or discoloration anomalies.",pass,False,1703,113,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/288.JPG,0,0.6663029789924622,0.5555555555555556,clean,0.78,0.10999999999999999,"The bright linear streaks and color gradients visible on the capsules are specular highlights and translucency effects from the glossy gelatin shell under directional lighting — consistent with normal softgel appearance. No cracks, seam failures, surface pitting, or shape deformations are evident in either the overview or the high-resolution crop.",escalate,True,1589,367,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/294.JPG,0,0.661726713180542,0.5555555555555556,clean,0.88,0.06,"The darker central region and bright green edges are consistent expected optical properties of translucent softgel capsules where the fill content is visible through the shell; the bright highlights are specular reflections from studio lighting. This pattern is uniform across all capsules in the batch, confirming it is not a defect.",pass,False,1166,320,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/297.JPG,0,0.5952457189559937,0.43078324225865217,clean,0.82,0.09000000000000002,"The darker olive/brown appearance in the capsule centers is a normal optical effect of the translucent green gelatin shell with oil fill visible through it, consistent across all capsules. The specular highlights and color gradients are lighting artifacts, not surface defects; no seam failures, leaks, or shape anomalies are present.",pass,False,1532,320,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/303.JPG,0,0.5813183784484863,0.42105263157894735,clean,0.85,0.07500000000000001,"The color variation (bright green edges, darker olive center) seen across all capsules is a consistent optical artifact of light transmitting through the translucent softgel shell, not a defect. All capsules in the batch show identical appearance with no signs of leakage, seam failure, deformation, or surface damage.",pass,False,1228,295,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/306.JPG,0,0.6764252781867981,0.5833333333333333,clean,0.82,0.09000000000000002,"The color variation (bright green edges, darker olive center) is a normal optical effect of translucent softgel capsules where the fill material shows through; the white highlights are specular reflections from the glossy gelatin surface. No surface cracks, deformations, leaks, or shape anomalies are visible.",pass,False,1167,351,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/320.JPG,0,0.5127049088478088,0.46153846153846156,clean,0.88,0.06,"The darker central regions and color variation on the capsules are normal optical effects of a translucent green gelatin shell over an olive/brown oil fill, consistent across all capsules. The specular highlights and edge-brightening are standard lighting artifacts on glossy softgel surfaces, with no evidence of surface damage, seam failure, or contamination.",pass,False,1608,306,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/324.JPG,0,0.5671488642692566,0.4224519940915806,clean,0.82,0.09000000000000002,"The color variation and highlight patterns visible on the capsules are consistent with normal optical behavior of translucent green softgel capsules under directional lighting — the bright green edges and darker olive center reflect light transmission through the gelatin shell and oil fill. No structural defects such as leaks, deformations, seam failures, or surface irregularities are evident in either image.",pass,False,1418,383,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/333.JPG,0,0.5469885468482971,0.4680851063829787,clean,0.82,0.09000000000000002,"The two-tone green/olive appearance and bright specular highlights are consistent with normal optical properties of translucent softgel capsules under directional lighting; the pattern is uniform across all capsules in the batch, indicating a lighting/material artifact rather than a manufacturing defect.",pass,False,1855,367,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/363.JPG,0,0.5983405113220215,0.46153846153846156,clean,0.72,0.14,"The linear marks visible on the capsule surfaces appear to be specular highlights or normal seam lines from the softgel manufacturing process, following the natural curvature of the glossy gelatin shell. There is no evidence of leakage, deformation, discoloration, or structural compromise that would indicate a real defect.",escalate,True,1266,337,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/377.JPG,0,0.5470889210700989,0.4761904761904762,clean,0.87,0.065,"The darker olive/brown coloration seen on these green softgel capsules is a consistent optical artifact caused by directional lighting interacting with the translucent gelatin shell and fill — all capsules exhibit the same pattern relative to their orientation. No localized surface defects, seam failures, deformation, or irregular discoloration indicative of a manufacturing defect are present.",pass,False,1259,376,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/394.JPG,0,0.6299962997436523,0.48979591836734687,unsure,0.52,0.5,"The flagged capsule appears noticeably darker/more brownish compared to adjacent capsules, which could indicate shell discoloration or fill migration, but several other capsules in the full image also show similar dark-brown tones depending on orientation and lighting angle, making it difficult to distinguish a real defect from a normal appearance variation due to capsule positioning.",escalate,True,955,361,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/400.JPG,0,0.4939498603343963,0.3125,clean,0.85,0.07500000000000001,"The dark brown/olive coloration visible in the center of each capsule is the oil fill content showing through the translucent green gelatin shell — a normal optical effect for softgel capsules. The specular highlights and color variation are consistent with light transmission through a curved, glossy gelatin surface, not surface defects. All capsules appear uniformly shaped with intact seams and no visible cracks, leaks, or deformations.",pass,False,1456,116,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/402.JPG,0,0.6195821762084961,0.49429657794676807,clean,0.82,0.09000000000000002,"The darker brownish regions visible on the capsules are consistent with the translucent gelatin shell showing the interior oil fill through the capsule body — a normal optical effect for softgel capsules. The bright specular highlights and the dark central zones are characteristic of light interacting with the curved, glossy, semi-transparent surface, not surface damage or contamination. All capsules appear uniformly shaped with intact seams and no visible deformations, leaks, or foreign matter.",pass,False,1665,124,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/417.JPG,0,0.6818574666976929,0.5454545454545455,defect,0.82,0.9099999999999999,"The high-resolution crop clearly shows multiple small bubbles or pits on the surface of one of the softgel capsules, which are not consistent with normal specular highlights or lighting artifacts. These surface irregularities (likely air bubbles trapped during encapsulation or surface pitting) represent a real manufacturing defect in the gelatin shell.",fail,False,939,95,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/423.JPG,0,0.5622022151947021,0.4565217391304348,clean,0.82,0.09000000000000002,"The flagged appearance — dark olive centers visible through the translucent green gelatin shell and longitudinal seam lines — are normal features of softgel capsules, not defects. Specular highlights and color gradients are lighting/optical artifacts consistent with glossy gelatin under directional illumination.",pass,False,1684,313,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/427.JPG,0,0.5579825639724731,0.4565217391304348,clean,0.65,0.175,"The flagged region appears to be a specular highlight or surface gloss variation on the translucent green gelatin shell, consistent with normal light interaction on curved softgel surfaces; no discrete defect features such as cracks, pits, leaks, or deformations are evident across the capsule population.",escalate,True,1101,363,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/457.JPG,0,0.5581363439559937,0.4680851063829787,clean,0.88,0.06,"The darker central region and bright green edges are a consistent optical artifact of translucent softgel capsules — thicker gelatin at the center absorbs more light while thinner edges transmit the green color more vividly. All capsules show this identical pattern, confirming it is an expected appearance rather than a manufacturing defect; no surface damage, leakage, or deformation is visible.",pass,False,1304,309,True
